country,year,rule_of_law_estimate,gdp_growth
Mongolia,2007,-0.3406810462,24.0460087633954
Middle income,1981,NULL,11.3605921403595
Mongolia,2014,-0.3309597373,-2.82629224213205
Middle income,1988,NULL,7.92014635932725
Mongolia,2017,-0.3163553774,2.67853545029676
Mongolia,2020,-0.2679862976,-6.28857517737004
Middle income,1991,NULL,-3.55497035663962
Mongolia,2023,NULL,NULL
Middle income,1994,NULL,4.22728056968805
Montenegro,1963,NULL,NULL
Middle income,1997,NULL,5.89697574072852
Montenegro,1966,NULL,NULL
Middle income,2004,NULL,18.5952537928691
Montenegro,1970,NULL,NULL
Middle income,2007,NULL,23.5369806660888
Montenegro,1973,NULL,NULL
Montenegro,1976,NULL,NULL
Middle income,2010,NULL,21.9492689258661
Montenegro,1979,NULL,NULL
Middle income,2013,NULL,5.90119374602536
Montenegro,1986,NULL,NULL
Middle income,2020,NULL,-3.58762075678761
Montenegro,1989,NULL,NULL
Montenegro,1992,NULL,NULL
Middle income,2023,NULL,NULL
Montenegro,1995,NULL,NULL
Moldova,1962,NULL,NULL
Montenegro,2002,0.2740702033,10.7612025323021
Moldova,1969,NULL,NULL
Montenegro,2005,-0.1388174593,8.87213202525087
Montenegro,2008,-0.0889046341,23.4998866306203
Moldova,1972,NULL,NULL
Montenegro,2011,-0.0588617921,9.68974570506276
Belize,1983,NULL,5.43167986708694
Moldova,1975,NULL,NULL
Montenegro,2018,0.0031724498,13.3909107604349
Moldova,1978,NULL,NULL
Montenegro,2021,-0.0835481733,22.8811665450174
Belize,1986,NULL,8.93258162346878
Moldova,1985,NULL,NULL
Morocco,1961,NULL,-0.562604306266604
Moldova,1988,NULL,NULL
Belize,1989,NULL,15.3206894228264
Morocco,1964,NULL,5.30971754718473
Morocco,1971,NULL,10.1187762376089
Belize,1996,0.0846815482,3.88413036161271
Morocco,1974,NULL,22.961982878339
Moldova,1991,NULL,NULL
Morocco,1977,NULL,15.2905045212622
Moldova,1998,-0.0635435581,-11.9872464305584
Belize,1999,NULL,7.59329258740339
Morocco,1980,NULL,36.5543224405445
Belize,2002,-0.0455109514,6.15784571553802
Moldova,2001,NULL,14.9208090122498
Morocco,1987,NULL,11.8338359656154
Belize,2005,-0.0485887080,5.29823187241881
Moldova,2004,-0.3670699298,31.1646108492082
Morocco,1990,NULL,14.6902594533055
Moldova,2007,-0.5066129565,29.1327192898516
Moldova,2014,-0.2442624718,-1.02019173963211
Morocco,1993,NULL,-6.09768862797039
Belize,2012,-0.4358668327,4.43533168538931
Morocco,2000,0.0982022211,-7.02231815016845
Moldova,2017,-0.4358221591,19.249753892122
Moldova,2020,-0.5011070967,-1.73662782180207
Morocco,2003,-0.1129110008,23.2642838902662
Moldova,2023,NULL,NULL
Morocco,2006,-0.3181833923,10.2119070324152
Monaco,1967,NULL,NULL
Monaco,1970,NULL,NULL
Morocco,2009,-0.2628150582,-0.655992966441113
Monaco,1973,NULL,30.0910848715975
Morocco,2016,-0.2731452286,1.04980245951811
Monaco,1976,NULL,3.2789284285351
Morocco,2019,-0.2367012352,1.2400661478404
Monaco,1983,NULL,-4.43101787529115
Morocco,2022,-0.1973034292,-7.68960743523095
Mozambique,1961,NULL,NULL
Monaco,1986,NULL,39.927992073667
Mozambique,1964,NULL,NULL
Monaco,1989,NULL,0.468788406466176
Mozambique,1971,NULL,NULL
Monaco,1996,0.8091405630,0.24205552392901
Mozambique,1974,NULL,NULL
Monaco,1999,NULL,-0.936243594315612
Mozambique,1977,NULL,NULL
Monaco,2002,0.8339458108,9.19784328783996
Mozambique,1980,NULL,NULL
Monaco,2005,0.7765170336,3.98415384292987
Mozambique,1984,NULL,NULL
Monaco,2012,0.9268806577,-5.68169013516009
Mozambique,1987,NULL,NULL
Monaco,2015,1.5129890442,-11.4254167894879
Mozambique,1990,NULL,NULL
Mozambique,1993,NULL,3.01802676958269
Mozambique,2000,-0.8020739555,-5.64076371272958
Mozambique,2003,-0.7015804052,10.6332001359077
Monaco,2018,1.5366258621,11.680009604272
Mozambique,2006,-0.6199784875,7.23155966717968
Mozambique,2009,-0.6004083157,-5.0807131670883
Monaco,2021,1.3905156851,27.9901423419687
Mozambique,2016,-1.0747121572,-25.540985052329
Mongolia,1965,NULL,NULL
Mozambique,2019,-1.0560315847,3.2988555571216
Mongolia,1968,NULL,NULL
Mozambique,2022,-1.0214757919,13.8469292584931
Myanmar,1965,NULL,-10.7838205124855
Mongolia,1971,NULL,NULL
Mongolia,1974,NULL,NULL
Myanmar,1968,NULL,33.2090205553805
Mongolia,1981,NULL,NULL
Myanmar,1971,NULL,4.23965230138196
Mongolia,1984,NULL,-23.0030329444469
Myanmar,1974,NULL,70.2788336683956
Mongolia,1987,NULL,4.29644170495012
Myanmar,1981,NULL,7.00961172630116
Mongolia,1990,NULL,-28.4090200720313
Myanmar,1984,NULL,-5.61029815600881
Mongolia,1997,NULL,-12.2451439030429
Myanmar,1987,NULL,-1.29041247186585
Mongolia,2000,0.0005084862,7.51720326505088
Myanmar,1990,NULL,5.05328522503151
Mongolia,2003,0.2985809445,14.2308410029447
Mongolia,2006,-0.3167189062,35.2920182796302
Myanmar,1997,NULL,-22.8832401677849
Mongolia,2010,-0.3648411930,56.8437275664586
Myanmar,2000,-1.4288915396,4.92803232655711
Mongolia,2013,-0.3621781170,2.3538361231252
Myanmar,2003,-1.7036999464,54.4360729814035
Mongolia,2016,-0.2261509150,-3.77405662243774
Myanmar,2006,-1.5354851484,20.9859569787463
Mongolia,2019,-0.2578359246,7.80282709933063
Montenegro,1962,NULL,NULL
Myanmar,2010,-1.5512946844,34.2344615017173
Montenegro,1969,NULL,NULL
Myanmar,2013,-1.2434502840,0.553800382430398
Montenegro,1972,NULL,NULL
Myanmar,2016,-0.9008593559,5.91202159850158
Montenegro,1975,NULL,NULL
Montenegro,1982,NULL,NULL
Montenegro,1985,NULL,NULL
Myanmar,2019,-1.0785142183,10.6345941367474
Montenegro,1988,NULL,NULL
Montenegro,1991,NULL,NULL
Namibia,1961,NULL,NULL
Montenegro,1998,-0.7932249904,NULL
Montenegro,2001,NULL,17.8377899681129
Namibia,1964,NULL,NULL
Montenegro,2004,-0.2156621218,21.4043564115989
Namibia,1971,NULL,NULL
Namibia,1974,NULL,NULL
Namibia,1977,NULL,NULL
Montenegro,2007,-0.1942736953,35.2256689296167
Namibia,1980,NULL,NULL
Montenegro,2014,0.0142629137,2.86805686447429
Namibia,1987,NULL,27.1424176505916
Namibia,1990,NULL,10.0501935094802
Montenegro,2017,-0.1097901762,10.9590202853231
Faroe Islands,2019,NULL,2.44094322559595
Namibia,1993,NULL,-5.19993589403376
Belize,2015,-0.7936062217,3.27432952443915
Montenegro,2020,-0.0394584313,-13.9308917646135
Fiji,1963,NULL,5.32787087985761
Namibia,1996,0.2514122725,0.267664950504376
Morocco,1962,NULL,17.4714267543155
Fiji,1966,NULL,2.39261238989613
Namibia,2003,0.2881756425,47.0943410360021
Namibia,2006,0.1964355558,10.3941221370487
Namibia,2009,0.2521037161,3.85034194079133
Morocco,1965,NULL,5.35980304154153
Morocco,1968,NULL,7.38842698515755
Morocco,1975,NULL,17.059384056388
Morocco,1978,NULL,19.7937039915002
Namibia,2016,0.4571692646,-5.40920889511381
Morocco,1981,NULL,-18.1343792764816
Namibia,2019,0.3644601107,-8.33276764685477
Morocco,1984,NULL,-8.77917895045126
Namibia,2022,0.4045435190,3.76531284788838
Morocco,1991,NULL,6.9768773802607
Morocco,1994,NULL,12.4738706796127
Nauru,1962,NULL,NULL
Morocco,1997,NULL,-9.2993086685799
Morocco,2004,-0.0490320511,13.9322278552938
Nauru,1966,NULL,NULL
Morocco,2007,-0.3296506703,14.5803020610025
Nauru,1969,NULL,NULL
Morocco,2010,-0.2135341763,-0.286321277335462
Morocco,2013,-0.3445641398,8.23088551213237
Nauru,1972,NULL,NULL
Morocco,2020,-0.1880889237,-5.869226794851
Morocco,2023,NULL,NULL
Nauru,1975,NULL,NULL
Mozambique,1967,NULL,NULL
Mozambique,1970,NULL,NULL
Mozambique,1973,NULL,NULL
Nauru,1982,NULL,NULL
Fiji,1969,NULL,9.12180380598739
Nauru,1985,NULL,NULL
Fiji,1976,NULL,1.49914238920575
Fiji,1979,NULL,22.9628508569409
Nauru,1988,NULL,NULL
Fiji,1982,NULL,-3.36402946381012
Nauru,1991,NULL,NULL
Fiji,1985,NULL,-3.12663191761933
Nauru,1998,0.8765081763,NULL
Fiji,1992,NULL,10.7326786777299
Fiji,1995,NULL,7.91843142357727
Nauru,2001,NULL,NULL
Fiji,1998,0.3435180485,-20.9104393040158
Nauru,2004,0.8263304234,NULL
Fiji,2001,NULL,-1.53480755604606
Nauru,2007,0.5026085377,NULL
Fiji,2008,-0.5746130347,4.28827523818552
Fiji,2011,-0.7114574313,20.3570505017171
Nauru,2011,0.5558186769,36.812424421046
Fiji,2014,-0.5140174627,15.9222467660964
Nauru,2014,-1.0055723190,5.04765714083261
Fiji,2021,0.2983359098,-2.87503027840189
Nauru,2017,-0.0639688522,12.1114010194425
Finland,1963,NULL,8.60077970294931
Nauru,2020,-0.1031499505,-0.379053671668175
Finland,1966,NULL,7.20875676671303
Nepal,1962,NULL,7.92006080943538
Finland,1969,NULL,14.1417652517733
Nepal,1969,NULL,2.12508316677877
Finland,1972,NULL,17.6874729131453
Nepal,1972,NULL,16.0102470708414
Finland,1979,NULL,22.6419240268598
Nepal,1975,NULL,29.380084331887
Finland,1982,NULL,0.665892528010462
Nepal,1978,NULL,16.0418518518519
Finland,1985,NULL,5.64781423611044
Finland,1988,NULL,19.0668544852875
Nepal,1982,NULL,5.26636469783936
Mozambique,1976,NULL,NULL
Finland,1995,NULL,29.9030932629207
Mozambique,1983,NULL,NULL
Belize,2018,-0.8422777057,1.15247535084924
Nepal,1985,NULL,1.49955751558514
Nepal,1988,NULL,17.9137170127649
Finland,1998,1.9520750046,5.61535264893844
Mozambique,1986,NULL,NULL
Nepal,1991,NULL,8.10230260680951
Finland,2001,NULL,2.78811135101859
Nepal,1998,0.0092212381,-1.2693794616741
Finland,2008,1.9103811979,11.4433564511929
Finland,2011,1.9395380020,10.4961805485307
Nepal,2001,NULL,9.33344180451313
Finland,2014,2.1247820854,1.28994477754673
Nepal,2004,-0.7530358434,14.9035542519717
Finland,2017,2.0234367847,6.17873464404144
Nepal,2007,-0.5888038278,14.1745132591457
Mozambique,1989,NULL,NULL
Nepal,2014,-0.6490845084,2.56927276156508
Mozambique,1996,-0.8056899309,31.6333090988753
Nepal,2017,-0.6942155361,18.1351324876533
Mozambique,1999,NULL,13.2243893854545
Nepal,2020,-0.5120354295,-2.20124390211611
Mozambique,2002,-0.7321861386,5.32048650092153
Nepal,2023,NULL,NULL
Fragile and conflict affected situations,1963,NULL,NULL
Fragile and conflict affected situations,1966,NULL,NULL
Mozambique,2005,-0.6337444186,11.7326342955295
Mozambique,2012,-0.5987530947,14.1514029805751
Mozambique,2015,-0.8688004017,-9.84112099175696
Fragile and conflict affected situations,1973,NULL,21.9719345491279
Mozambique,2018,-1.0673426390,13.2134545430123
Mozambique,2021,-1.0410414934,13.576249023686
Fragile and conflict affected situations,1976,NULL,20.2474865409429
Myanmar,1961,NULL,11.0958191125378
Fragile and conflict affected situations,1979,NULL,28.5739513286542
Fragile and conflict affected situations,1982,NULL,-4.76009010543592
Fragile and conflict affected situations,1989,NULL,-1.3839745603238
Fragile and conflict affected situations,1992,NULL,-8.96291429095122
Fragile and conflict affected situations,1995,NULL,21.4817000097182
Fragile and conflict affected situations,2002,NULL,-1.66903751236176
Fragile and conflict affected situations,2005,NULL,25.6699631401308
Fragile and conflict affected situations,2008,NULL,26.8999069634555
Fragile and conflict affected situations,2011,NULL,-6.27433634688001
Netherlands,1961,NULL,9.91387270228921
Myanmar,1964,NULL,-31.3153657769647
Myanmar,1967,NULL,43.4165942098922
Netherlands,1964,NULL,17.6709911017547
Myanmar,1970,NULL,-1.4511670778857
Netherlands,1968,NULL,10.8820594906719
Myanmar,1977,NULL,-27.4856779601769
Netherlands,1971,NULL,16.8071612755188
Belize,2021,-0.8000862002,18.4031953245788
Myanmar,1980,NULL,9.02691223908692
Netherlands,1974,NULL,21.4397463431232
Fragile and conflict affected situations,2018,NULL,4.84790186389223
Myanmar,1983,NULL,-6.72388143217816
Netherlands,1977,NULL,16.3492532788644
Fragile and conflict affected situations,2021,NULL,6.96231098808458
Myanmar,1986,NULL,7.02988669695351
Netherlands,1984,NULL,-6.21250093961199
France,1963,NULL,12.1041645561185
Myanmar,1993,NULL,31.1611649355858
Netherlands,1987,NULL,21.9972937234989
France,1966,NULL,8.37978604375876
Netherlands,1990,NULL,23.2231038531431
Benin,1961,NULL,4.18780943132824
France,1973,NULL,29.9447106619109
Netherlands,1993,NULL,-2.59329723850358
France,1976,NULL,3.18343431055846
Netherlands,2000,1.7445303202,-6.61452514130276
France,1979,NULL,21.1647578002994
Netherlands,2003,1.7094731331,22.4133538757717
France,1982,NULL,-4.98324156054656
Netherlands,2006,1.7697461843,7.09232716584702
Myanmar,1996,-1.5806139708,15.7752734157953
France,1989,NULL,0.624705236694452
Netherlands,2009,1.8070200682,-8.44142512343381
France,1992,NULL,10.4145122985634
Myanmar,1999,NULL,31.3860678103026
France,1995,NULL,14.8575810766542
Myanmar,2002,-1.7162363529,4.62877022368515
France,2002,1.2128726244,8.98279665913497
Myanmar,2009,-1.5350366831,15.8293207921281
Netherlands,2016,1.8465065956,2.41488555659602
France,2005,1.4078304768,3.64742505929252
Myanmar,2012,-1.3567754030,-0.0659090663858844
Netherlands,2019,1.7351408005,-0.4211025642717
France,2008,1.4962737560,10.1373191386641
Myanmar,2015,-1.2588711977,-8.79926399143827
Netherlands,2022,1.6574256420,-1.96951369509685
France,2011,1.4297348261,8.3158459202241
Myanmar,2022,-1.5285538435,-6.03558225665425
New Caledonia,1964,NULL,NULL
France,2018,1.3961008787,7.54506492913534
New Caledonia,1967,NULL,9.64043430571196
Namibia,1962,NULL,NULL
France,2021,1.2602519989,11.7826923406351
Namibia,1965,NULL,NULL
New Caledonia,1970,NULL,36.3753757152249
Namibia,1968,NULL,NULL
New Caledonia,1973,NULL,7.00153007545691
French Polynesia,1961,NULL,NULL
Namibia,1975,NULL,NULL
New Caledonia,1980,NULL,12.913956216324
French Polynesia,1968,NULL,17.4698836616353
Namibia,1978,NULL,NULL
New Caledonia,1983,NULL,-8.92570897909656
French Polynesia,1971,NULL,16.8596198963926
Namibia,1981,NULL,-7.10497944170216
New Caledonia,1986,NULL,40.534879597885
French Polynesia,1974,NULL,28.7738187832084
New Caledonia,1989,NULL,5.41820979563541
Namibia,1984,NULL,-15.0666169241876
French Polynesia,1977,NULL,8.31740810664976
French Polynesia,1984,NULL,3.21875689622555
Namibia,1991,NULL,7.41768405814868
Namibia,1994,NULL,12.774241107607
French Polynesia,1987,NULL,21.0643167433885
Namibia,1997,NULL,4.15692587707536
French Polynesia,1990,NULL,21.5426086478982
New Caledonia,1996,NULL,-0.591776427097259
New Caledonia,1999,NULL,2.57281697367716
New Caledonia,2002,NULL,13.4129010306575
Namibia,2000,0.1201256737,1.38760932877081
Namibia,2007,0.1607781798,10.4696324836792
Namibia,2010,0.2141783088,27.8846414902015
Namibia,2013,0.3189861476,-7.65789023254645
Namibia,2020,0.3334257305,-15.6130681826068
Namibia,2023,NULL,NULL
Nauru,1963,NULL,NULL
French Polynesia,1993,NULL,-4.55538769761527
French Polynesia,2000,NULL,-7.97004783145213
French Polynesia,2003,NULL,24.2692689703881
French Polynesia,2006,NULL,3.0314520384683
French Polynesia,2013,NULL,5.95428687267754
French Polynesia,2016,NULL,3.21432018553277
French Polynesia,2019,NULL,-1.83925107044361
French Polynesia,2022,NULL,-5.46251260096379
Gabon,1961,NULL,18.497997751818
Nauru,1970,NULL,NULL
Nauru,1973,NULL,NULL
Nauru,1976,NULL,NULL
Nauru,1979,NULL,NULL
Nauru,1986,NULL,NULL
New Caledonia,2005,NULL,5.82900927756517
Nauru,1989,NULL,NULL
Nauru,1992,NULL,NULL
New Caledonia,2009,NULL,-4.00525256809722
Nauru,1995,NULL,NULL
New Caledonia,2012,NULL,-6.6879114469757
Gabon,1964,NULL,39.6164687470708
New Caledonia,2015,NULL,-17.835699726655
New Caledonia,2018,NULL,7.8738752133043
New Zealand,1962,NULL,7.18567167499944
Nauru,2002,0.8339458108,NULL
New Zealand,1965,NULL,-22.2662723063819
Nauru,2005,0.7765170336,NULL
New Zealand,1968,NULL,-13.0978979928105
Nauru,2008,0.3650384843,NULL
New Zealand,1972,NULL,20.9349757003215
Nauru,2015,-0.6016774774,-14.4083876460667
New Zealand,1975,NULL,-7.73975631397713
Nauru,2018,-0.0620704852,19.7885797202595
New Zealand,1978,NULL,19.9632875233928
Nauru,2021,-0.0742646679,16.7227853769392
New Zealand,1981,NULL,5.04664499888413
Nepal,1963,NULL,-13.4374442945526
New Zealand,1988,NULL,11.889282768018
Nepal,1966,NULL,23.330964017385
New Zealand,1991,NULL,-6.04415564702168
Nepal,1973,NULL,-5.07731226069096
New Zealand,1994,NULL,18.2554747536062
Nepal,1976,NULL,-7.80563233062467
New Zealand,1997,NULL,-5.79647152560688
New Zealand,2004,1.8488308191,17.7384309929078
Nepal,1979,NULL,15.4028958262185
Gabon,1967,NULL,10.4510585358434
Nepal,1986,NULL,8.8120535792369
Gabon,1970,NULL,1.78475922448324
Gabon,1977,NULL,-6.6478454185051
Nepal,1989,NULL,1.09595149654228
Gabon,1980,NULL,41.2304790824774
Nepal,1992,NULL,-13.2670564670962
Nepal,1995,NULL,8.22098066945397
Gabon,1983,NULL,-6.26676458515813
New Zealand,2007,1.8268165588,22.9966089575198
Gabon,1990,NULL,42.1812896215229
New Zealand,2010,1.8618875742,20.7161472974628
Gabon,1993,NULL,-21.7035207062616
New Zealand,2013,1.8701510429,8.34243237043624
New Zealand,2020,1.8387169838,-0.245061875951621
Gabon,1996,-0.6530522704,14.825923350416
New Zealand,2023,NULL,NULL
Gabon,1999,NULL,4.00531069216463
Nepal,2002,-0.5175113678,0.729493189405285
Nepal,2005,-0.8252161741,11.772439483854
Gabon,2006,-0.7545062304,7.77242429543244
Gabon,2009,-0.5037197471,-22.2052037974813
Nepal,2008,-0.6693063378,21.4981914712894
Gabon,2012,-0.4148064852,-5.71019637074898
Nepal,2011,-0.8916109204,34.8143162664707
Nepal,2018,-0.4914048612,14.2896395972257
Gabon,2015,-0.5641703010,-20.9891574159243
Nicaragua,1962,NULL,NULL
Nicaragua,1965,NULL,NULL
Nepal,2021,-0.4888616502,10.4421192758677
Nicaragua,1968,NULL,NULL
Nicaragua,1971,NULL,NULL
Netherlands,1962,NULL,8.54630124578337
Nicaragua,1978,NULL,NULL
Nicaragua,1981,NULL,NULL
Netherlands,1965,NULL,12.3063247948619
Gabon,2022,-0.8405794501,4.22294511653311
Nicaragua,1984,NULL,NULL
"Gambia, The",1966,NULL,NULL
Nicaragua,1991,NULL,47.4858588316477
Netherlands,1972,NULL,22.7178845186439
"Gambia, The",1969,NULL,9.73761362470185
Netherlands,1975,NULL,14.9078421995617
"Gambia, The",1972,NULL,6.15823842466419
Nicaragua,1994,NULL,119.942256031588
Netherlands,1978,NULL,22.7077529293124
Nicaragua,1997,NULL,1.89449478594135
Nicaragua,2000,-0.8627907634,5.18174947152119
Nicaragua,2007,-0.7883873582,9.75758758534004
Nicaragua,2010,-0.8373669386,5.5415964616031
Nicaragua,2013,-0.6743816733,4.28233479048456
Nicaragua,2016,-0.6571363807,4.15009960505554
Nicaragua,2023,NULL,NULL
Netherlands,1981,NULL,-15.8941991940653
Netherlands,1988,NULL,6.88204546001589
Netherlands,1991,NULL,2.88060044411157
Netherlands,1994,NULL,7.23520424264528
Netherlands,1997,NULL,-7.47573987825023
Netherlands,2004,1.7380203009,13.5000442314356
Netherlands,2007,1.7698752880,15.6145191262037
Netherlands,2010,1.8117320538,-2.76962073176316
Netherlands,2013,1.8253399134,4.55935549803554
"Gambia, The",1975,NULL,20.2343429201195
"Gambia, The",1982,NULL,-1.24204050849471
"Gambia, The",1985,NULL,27.2838794980605
"Gambia, The",1988,NULL,20.8704449257406
"Gambia, The",1991,NULL,117.706286239645
"Gambia, The",1995,NULL,5.29219558901396
"Gambia, The",1998,-0.0026204363,4.56077442202299
Netherlands,2017,1.7580171824,6.35272383478411
"Gambia, The",2001,NULL,-12.1984342553263
Netherlands,2020,1.7081404924,-0.04404374738632
Niger,1966,NULL,4.29362711073783
Netherlands,2023,NULL,NULL
Niger,1969,NULL,-2.39330941338093
New Caledonia,1961,NULL,NULL
Niger,1972,NULL,7.09455278996048
Niger,1979,NULL,18.8750353388282
Niger,1982,NULL,-7.06074090111712
Niger,1985,NULL,-1.41397620156968
Niger,1988,NULL,2.12046068410167
"Gambia, The",2004,-0.3894449472,97.4998487183835
New Caledonia,1968,NULL,19.7017533662902
New Caledonia,1971,NULL,15.3756134626001
"Gambia, The",2011,-0.5588689446,-8.65689385876676
Niger,1995,NULL,18.8064205992189
New Caledonia,1974,NULL,17.5384919324554
"Gambia, The",2014,-0.6966199875,-10.6242153005472
Niger,1998,-0.6835030913,15.4146544402887
"Gambia, The",2017,-0.4550212324,1.36944526137641
Niger,2001,NULL,9.23213466763383
Niger,2004,-0.6494576335,10.7940455914527
"Gambia, The",2020,-0.3946519196,-0.0793361425992528
Niger,2011,-0.4076976478,11.7403660798364
Georgia,1962,NULL,NULL
Niger,2014,-0.6505588889,6.24012355823604
Georgia,1969,NULL,NULL
Georgia,1972,NULL,NULL
Georgia,1975,NULL,NULL
Niger,2017,-0.7062502503,7.56084185553738
New Caledonia,1977,NULL,4.92369955255274
Georgia,1982,NULL,NULL
New Caledonia,1984,NULL,-3.3733661260427
Georgia,1985,NULL,NULL
New Caledonia,1987,NULL,23.8713442391547
Georgia,1988,NULL,NULL
New Caledonia,1990,NULL,15.7594769128391
New Caledonia,1993,NULL,-3.47617927334598
Georgia,1991,NULL,-14.6666695793777
New Caledonia,2000,NULL,-6.24403695723284
New Caledonia,2003,NULL,31.4245697537037
Georgia,1998,-1.2181487083,2.93338350481333
Georgia,2001,NULL,5.29805799302921
New Caledonia,2006,NULL,11.8700123916449
New Caledonia,2013,NULL,5.09600259351287
Georgia,2004,-0.7497699857,28.4109235138526
New Caledonia,2016,NULL,-0.156022200292709
Georgia,2007,-0.3444591463,31.3441141374653
Niger,2020,-0.5761694312,6.63403259292167
Nigeria,1961,NULL,6.46096738960475
Georgia,2014,0.2246520221,2.54370359850877
Georgia,2017,0.2622131705,7.27166821411406
Nigeria,1964,NULL,7.49849118494192
New Caledonia,2019,NULL,-4.25150719828485
Nigeria,1967,NULL,-18.276971860785
Georgia,2020,0.2221796662,-9.3158115493068
Nigeria,1974,NULL,63.8650194013287
Germany,1966,NULL,NULL
New Caledonia,2022,NULL,-4.44856700892357
Nigeria,1977,NULL,-0.753186342831661
New Zealand,1961,NULL,3.35789803781023
Germany,1969,NULL,NULL
Nigeria,1980,NULL,35.8483104271219
New Zealand,1964,NULL,9.56790461455266
Germany,1972,NULL,19.9277854972877
Nigeria,1983,NULL,-31.9917718141601
Germany,1975,NULL,10.180252758289
New Zealand,1971,NULL,NULL
New Zealand,1974,NULL,8.89451064242309
New Zealand,1977,NULL,13.5392533280787
Germany,1982,NULL,-2.98518924723401
New Zealand,1984,NULL,-10.8736356617001
Germany,1985,NULL,1.02380463034414
New Zealand,1987,NULL,31.9287356546437
Germany,1988,NULL,7.93860402827136
New Zealand,1990,NULL,3.58582824809882
New Zealand,1993,NULL,12.3068737851474
Germany,1995,NULL,17.2655554353525
Germany,1998,1.6219894886,1.22066998488162
Germany,2001,NULL,-0.112475350598977
Germany,2004,1.6202044487,12.5003340144259
Germany,2011,1.6182192564,10.2847439497424
New Zealand,2000,1.7954139709,-10.4471445683908
Germany,2014,1.8503733873,4.15899114631448
Germany,2017,1.5736211538,6.36901565911864
New Zealand,2003,1.8483295441,32.4536909673757
Germany,2020,1.5197992325,-0.0372943309988147
New Zealand,2006,1.7947908640,-2.77311598850665
Nigeria,1990,NULL,22.8000821004688
Nigeria,1993,NULL,8.9570358968008
New Zealand,2009,1.9226748943,-8.83170102147583
New Zealand,2016,1.9139175415,6.05054584510967
Nigeria,1996,-1.2897229195,31.7985536900622
New Zealand,2019,1.8436642885,0.56884430332579
Nigeria,1999,NULL,-72.9209297350317
New Zealand,2022,1.7317972183,-2.91526191337432
Nicaragua,1966,NULL,NULL
Nigeria,2006,-1.0753959417,35.7398624390172
Nigeria,2009,-1.1561077833,-13.0988396325326
Nicaragua,1969,NULL,NULL
Nicaragua,1972,NULL,NULL
Nigeria,2012,-1.1388287544,11.9441098202881
Nicaragua,1975,NULL,NULL
Nicaragua,1982,NULL,NULL
Nicaragua,1985,NULL,NULL
Nicaragua,1988,NULL,NULL
Ghana,1961,NULL,7.01956482180618
Ghana,1968,NULL,-4.69858610879724
Nicaragua,1995,NULL,7.17762294816358
Ghana,1971,NULL,9.59398094714083
Nicaragua,1998,-0.6050910354,5.58758652589808
Nicaragua,2001,NULL,4.22564763276156
Ghana,1974,NULL,-4.09838714506771
Ghana,1977,NULL,15.3394340596276
Ghana,1984,NULL,8.74982987596925
Nicaragua,2004,-0.7885311842,8.88900111779995
Nicaragua,2011,-0.7255759239,11.5965823405339
Nicaragua,2014,-0.7142822146,8.17116573918
Ghana,1987,NULL,-11.5217011924576
Nicaragua,2017,-0.6624106169,3.76200373835003
Nicaragua,2020,-1.1991223097,-0.164312160043285
Ghana,1990,NULL,12.1337619482886
Niger,1962,NULL,9.45919935117993
Ghana,1993,NULL,-6.96966265603837
Ghana,2000,0.0787327066,-35.4394997516988
Nigeria,2015,-0.9823650718,-14.1343416407679
Ghana,2003,0.0078606857,23.783306229867
Nigeria,2019,-0.9389029145,12.514423531527
Ghana,2006,0.0564966351,94.3776188933628
Nigeria,2022,-0.9137343168,7.21025517979255
Ghana,2013,0.1542757601,52.2220454562822
North America,1962,NULL,7.13150139200126
North America,1965,NULL,8.57415085796591
Ghana,2016,0.0347146876,13.6803605102763
Ghana,2019,0.0154986614,1.54394911529537
North America,1972,NULL,10.1324351349536
Ghana,2022,-0.0763198063,-7.24100807503751
North America,1975,NULL,8.97530783976587
North America,1978,NULL,12.0651346016775
Gibraltar,1965,NULL,NULL
Gibraltar,1968,NULL,NULL
North America,1985,NULL,7.0731547884737
Niger,1965,NULL,15.5395603978079
Gibraltar,1971,NULL,NULL
Niger,1968,NULL,-3.6618317957229
Gibraltar,1978,NULL,NULL
Niger,1971,NULL,6.71733688024172
Gibraltar,1981,NULL,NULL
Niger,1975,NULL,2.1979379035952
North America,1988,NULL,8.65061735822636
Gibraltar,1984,NULL,NULL
Niger,1978,NULL,37.3924279420341
Gibraltar,1987,NULL,NULL
North America,1991,NULL,3.22337274276404
Niger,1981,NULL,-13.4593641649467
Niger,1984,NULL,-18.9593670348268
Gibraltar,1994,NULL,NULL
North America,1994,NULL,5.77483129888442
Gibraltar,1997,NULL,NULL
Niger,1991,NULL,-6.45036279869678
North America,2001,NULL,2.95831436226317
Niger,1994,NULL,-36.5127673622063
North America,2004,NULL,7.22067428217527
North America,2007,NULL,5.34190782155075
North America,2010,NULL,5.1300753981034
Niger,1997,NULL,-4.79564424140557
North America,2017,NULL,4.46732662839201
Niger,2000,-0.7654443383,-11.665135549514
North America,2020,NULL,-1.76845380846521
Niger,2007,-0.6130118966,20.5014700044178
Niger,2010,-0.4991652966,6.78798083321222
North America,2023,NULL,NULL
Niger,2013,-0.6661002040,8.46496441602182
North Macedonia,1967,NULL,NULL
North Macedonia,1970,NULL,NULL
North Macedonia,1973,NULL,NULL
North Macedonia,1976,NULL,NULL
North Macedonia,1983,NULL,NULL
North Macedonia,1986,NULL,NULL
