country,year,control_of_corruption_estimate,gdp_growth
Slovak Republic,2003,0.2806852460,32.92605179199
Slovenia,1970,NULL,NULL
Pacific island small states,1975,NULL,11.6941902021493
Slovenia,1973,NULL,NULL
Slovak Republic,2010,0.2481652945,1.97264712062246
Pacific island small states,1982,NULL,-2.4442111187085
Slovenia,1976,NULL,NULL
Slovak Republic,2013,0.0491567776,4.55645816184372
Pacific island small states,1985,NULL,-5.35959668358878
Slovak Republic,2016,0.1526937634,1.18312862905897
Slovenia,1979,NULL,NULL
Pacific island small states,1988,NULL,2.29289542630301
Slovak Republic,2023,NULL,NULL
Slovenia,1986,NULL,NULL
Pacific island small states,1995,NULL,8.48772250335775
Slovenia,1961,NULL,NULL
Slovenia,1989,NULL,NULL
Pacific island small states,1998,NULL,-14.3714567797457
Slovenia,1964,NULL,NULL
Slovenia,1992,NULL,NULL
Slovenia,1967,NULL,NULL
Pacific island small states,2001,NULL,-1.3469137179574
Slovenia,1999,NULL,2.5519092179378
Slovenia,1974,NULL,NULL
Pacific island small states,2004,NULL,15.0690482335781
Slovenia,2002,0.7739131451,12.5193566770076
Slovenia,1977,NULL,NULL
Pacific island small states,2011,NULL,16.6186150356664
Slovenia,2005,0.9021036625,5.20593374447917
Slovenia,1980,NULL,NULL
Pacific island small states,2014,NULL,8.675958001885
Slovenia,2008,0.9393974543,16.0441935185623
Slovenia,1983,NULL,NULL
Pacific island small states,2017,NULL,7.91929817416289
Slovenia,2015,0.7375423908,-13.7801376071328
Pacific island small states,2020,NULL,-11.3653365868211
Slovenia,2018,0.8364275694,11.5021336433504
Slovenia,1990,NULL,NULL
Slovenia,2021,0.6934186220,15.0697766812328
Pakistan,1967,NULL,13.7690361964955
Slovenia,1993,NULL,NULL
Pakistan,1970,NULL,15.4828420094047
Small states,1961,NULL,NULL
Slovenia,1996,1.1141878366,0.725952343065931
Pakistan,1973,NULL,-32.1994850751853
Small states,1964,NULL,NULL
Slovenia,2003,0.8985865116,26.1594380240832
Pakistan,1976,NULL,17.2517360330704
Small states,1967,NULL,NULL
Slovenia,2006,1.0264728069,9.04439551230099
Pakistan,1983,NULL,-6.62007305779756
Small states,1970,NULL,NULL
Pakistan,1986,NULL,2.42142008923108
Slovenia,2009,1.0515179634,-9.34339666312822
Pakistan,1989,NULL,4.41446437622854
Small states,1977,NULL,13.5580461040193
Slovenia,2012,0.8321589828,-9.70472738868696
Pakistan,1996,-1.2200304270,4.42657417104664
Small states,1980,NULL,33.1078042438405
Small states,1983,NULL,-3.25536570357903
Pakistan,1999,NULL,1.25723948029922
Slovenia,2019,0.8889422417,0.385347510573431
Pakistan,2002,-0.9559859037,0.80053321657977
Small states,1990,NULL,16.0163125455509
Slovenia,2022,0.7673802972,-2.86052659052692
Small states,1993,NULL,-1.33551390932243
Pakistan,2005,-1.0620455742,9.82672862751581
Small states,1965,NULL,NULL
Small states,1996,NULL,6.33792625279644
Pakistan,2012,-1.0687922239,8.46553560750235
Small states,1968,NULL,NULL
Small states,1999,NULL,7.25595943896934
Pakistan,2015,-0.8342459202,10.5284116017763
Small states,1971,NULL,12.5012400455647
Small states,2006,NULL,16.3508247807879
Small states,1974,NULL,55.3417563597026
Small states,2009,NULL,-14.3341919334031
Small states,1981,NULL,3.32715521113941
Small states,1984,NULL,-0.914696301553271
Pakistan,2018,-0.8013873100,4.98890475419039
Small states,1987,NULL,14.2317671174288
Small states,1994,NULL,5.2189203762079
Small states,1997,NULL,7.11360139706392
Pakistan,2021,-0.8097373843,16.0076359074381
Small states,2000,NULL,10.6526591306661
Small states,2003,NULL,19.6143844546192
Palau,1961,NULL,NULL
Small states,2010,NULL,14.8605740705861
Small states,2013,NULL,3.9395445578574
Palau,1964,NULL,NULL
Small states,2016,NULL,-1.75597475039812
Small states,2019,NULL,-1.54625837880311
Palau,1967,NULL,NULL
Solomon Islands,1963,NULL,NULL
Palau,1974,NULL,NULL
Palau,1977,NULL,NULL
Palau,1980,NULL,NULL
Palau,1983,NULL,NULL
Solomon Islands,1966,NULL,NULL
Solomon Islands,1969,NULL,1.85926262162866
Palau,1990,NULL,NULL
Solomon Islands,1976,NULL,11.3648829166104
Palau,1993,NULL,NULL
Solomon Islands,1979,NULL,36.2514688262965
Palau,1996,NULL,NULL
Solomon Islands,1982,NULL,-0.437948705836924
Palau,1999,NULL,NULL
Solomon Islands,1985,NULL,-8.83708408988069
Palau,2003,NULL,-5.6510720207831
Solomon Islands,1992,NULL,18.2359253175523
Palau,2006,NULL,1.01311349972856
Solomon Islands,1995,NULL,16.5342829290116
Palau,2009,-0.3997345567,-5.4271192885127
Solomon Islands,1998,0.3619227707,-13.0991643599961
Palau,2012,-0.4338179231,7.86481193056538
Solomon Islands,2001,NULL,-2.46143241156078
Palau,2019,0.5295177102,-2.27897728652686
Small states,2012,NULL,4.51649704350423
Palau,2022,0.6015219688,NULL
Panama,1963,NULL,10.8359686729008
Small states,2015,NULL,-14.5769408809274
Panama,1966,NULL,8.95589764718433
Small states,2022,NULL,17.1893001645502
Panama,1973,NULL,14.3647671565956
Solomon Islands,1962,NULL,NULL
Panama,1976,NULL,6.27444376361505
Solomon Islands,1965,NULL,NULL
Panama,1979,NULL,14.1773703558379
Solomon Islands,1972,NULL,-18.8788658918522
Panama,1986,NULL,3.91831001547306
Solomon Islands,1975,NULL,-11.7330185796586
Panama,1989,NULL,0.265741476574382
Solomon Islands,1978,NULL,19.1981214721777
Panama,1992,NULL,13.677829477875
Solomon Islands,1981,NULL,5.96024398121253
Panama,1995,NULL,2.22655426960883
Solomon Islands,1988,NULL,13.7730010538873
Panama,2002,-0.3352308273,3.93774361644941
Solomon Islands,1991,NULL,5.8930350248037
Panama,2005,-0.3905783594,9.06532384872332
Solomon Islands,1994,NULL,33.9457545834768
Panama,2008,-0.1012863591,18.1250342599796
Solomon Islands,1997,NULL,3.12730284223455
Panama,2011,-0.3543328047,17.8189012420053
Solomon Islands,2004,-0.0656907260,12.051725400769
Panama,2018,-0.6100222468,8.1852899927737
Solomon Islands,2007,-0.3748905361,12.642551696229
Panama,2021,-0.5912358165,18.0775486295111
Solomon Islands,2010,-0.3392280638,11.4921802832594
Papua New Guinea,1962,NULL,6.67887116992927
Solomon Islands,2017,0.0952409655,6.5458054861399
Papua New Guinea,1969,NULL,13.6195039099708
Solomon Islands,2020,0.0699475035,-5.12670351564696
Papua New Guinea,1972,NULL,19.646338496964
Solomon Islands,2023,NULL,NULL
Somalia,1964,NULL,6.19210531906554
Papua New Guinea,1975,NULL,-7.55163835665477
Solomon Islands,2008,-0.3542552590,11.6558096979103
Papua New Guinea,1978,NULL,18.7190487249785
Solomon Islands,2011,-0.3462516367,18.4562348276486
Papua New Guinea,1982,NULL,-5.18259972426254
Solomon Islands,2014,-0.2665576041,3.86184445755722
Papua New Guinea,1985,NULL,-5.06621077331848
Solomon Islands,2021,-0.1635805666,2.8745771547184
Papua New Guinea,1988,NULL,16.2961290958776
Somalia,1963,NULL,6.19756154218955
Papua New Guinea,1991,NULL,17.6308594046609
Somalia,1966,NULL,5.60055364488462
Papua New Guinea,1998,-0.6988776922,-23.2380336216362
Somalia,1973,NULL,21.6067749530216
Papua New Guinea,2001,NULL,-12.5042011283996
Somalia,1976,NULL,13.5648262565122
Papua New Guinea,2004,-0.9959034324,11.049217868485
Somalia,1979,NULL,4.50166726948981
Papua New Guinea,2007,-1.1183416843,14.2445244832973
Somalia,1982,NULL,10.7718506368168
Papua New Guinea,2014,-0.9099131823,9.16915482357918
Papua New Guinea,2017,-0.9131519794,9.55650901671933
Papua New Guinea,2020,-0.5967122316,-3.64679704127647
Papua New Guinea,2023,NULL,NULL
Paraguay,1966,NULL,5.02755606418449
Paraguay,1969,NULL,7.46504191520745
Paraguay,1972,NULL,15.7196375283383
Paraguay,1975,NULL,13.3444687863831
Paraguay,1982,NULL,-3.64660931712622
Somalia,1989,NULL,5.21064732756916
Somalia,1992,NULL,NULL
Somalia,1995,NULL,NULL
Somalia,1998,-1.1692898273,NULL
Somalia,2005,-1.6831121445,NULL
Somalia,2008,-1.8487343788,NULL
Somalia,2011,-1.7154120207,NULL
Somalia,2018,-1.7854162455,0.312849803926775
Somalia,2021,-1.7951124907,6.89441679281048
South Africa,1963,NULL,10.599134117649
South Africa,1966,NULL,8.74129983569295
South Africa,1969,NULL,12.4509438284524
South Africa,1972,NULL,4.71931618667873
South Africa,1979,NULL,22.1503911356243
South Africa,1982,NULL,-7.77035040782128
South Africa,1985,NULL,-24.049425262837
South Africa,1988,NULL,7.70809029857136
South Africa,1995,NULL,11.8708317644417
South Africa,1998,0.6388086081,-9.4657715122224
Somalia,1967,NULL,5.59725435680257
South Africa,2001,NULL,-10.756211258751
South Africa,2004,0.3977531195,29.8387295954631
Somalia,1970,NULL,5.30188804392048
South Africa,2008,0.1538287252,-5.08767247299898
Somalia,1977,NULL,-38.2428092979966
South Africa,2011,-0.0042337053,9.78419215991793
Somalia,1980,NULL,2.23109033734368
South Africa,2014,-0.1248754188,-4.91090863465715
Somalia,1983,NULL,-5.23207429630292
South Africa,2017,-0.1274649352,17.8819217652252
Somalia,1986,NULL,6.15173762299525
South Asia,1967,NULL,10.0171705344262
Somalia,1993,NULL,NULL
South Asia,1970,NULL,8.26031301121082
Somalia,1996,-1.2738320827,NULL
South Asia,1973,NULL,14.323621251609
Somalia,1999,NULL,NULL
South Asia,1980,NULL,20.5776603164472
Somalia,2002,-1.0329306126,NULL
South Asia,1983,NULL,5.85735816760359
Somalia,2009,-1.7016941309,NULL
South Asia,1986,NULL,5.91011816190819
Somalia,2012,-1.5965890884,NULL
South Asia,1989,NULL,0.916407361244519
South Asia,1996,NULL,9.40308067338788
Somalia,2015,-1.6417527199,6.84659846955135
South Asia,1999,NULL,7.14500920657219
Somalia,2022,-1.7924546003,5.9035084606068
Paraguay,1985,NULL,-27.0965875900186
South Africa,1967,NULL,11.3289329432283
South Africa,1970,NULL,10.1853931604407
Paraguay,1988,NULL,7.16786145959104
South Africa,1973,NULL,35.678254773503
Paraguay,1995,NULL,15.133429935526
South Africa,1976,NULL,-4.09362235173936
Paraguay,1998,-1.3264293671,-7.07203679205595
Paraguay,2001,NULL,-4.06403681712274
South Africa,1983,NULL,11.9901853221359
South Asia,2002,NULL,4.83947410775339
South Africa,1986,NULL,13.8000065068953
South Asia,2005,NULL,14.251999694574
South Africa,1989,NULL,3.92279399367374
South Asia,2012,NULL,1.47628269672027
South Africa,1992,NULL,8.69240718118209
South Asia,2015,NULL,4.53714474652598
South Africa,1999,NULL,-0.958292190281172
South Asia,2018,NULL,2.91617475688874
South Africa,2002,0.3329015076,-4.68312580514447
Paraguay,2004,-1.4264628887,25.1330264364705
South Africa,2005,0.4838571846,12.9239301450726
Paraguay,2011,-0.6956357360,23.8266303457747
South Africa,2012,-0.1841706038,-5.19401258901882
Paraguay,2014,-1.0106920004,4.87468307458716
South Africa,2015,-0.0705104396,-9.04752801148018
Paraguay,2017,-0.7504547834,8.05612372406101
South Africa,2018,-0.1363280863,6.24249305938187
Paraguay,2020,-0.8579434752,-6.57386731087503
South Africa,2021,-0.0341142341,24.1881456055957
South Asia (IDA & IBRD),1963,NULL,12.480539479312
South Asia,1963,NULL,12.480539479312
South Asia (IDA & IBRD),1966,NULL,-15.9111061543132
South Asia,1966,NULL,-15.9111061543132
South Asia (IDA & IBRD),1969,NULL,9.93293135301959
South Asia,1969,NULL,9.93293135301959
South Asia,1976,NULL,-2.39870343288758
South Asia (IDA & IBRD),1976,NULL,-2.39870343288758
South Asia,1979,NULL,12.0026579992506
South Asia (IDA & IBRD),1979,NULL,12.0026579992506
South Asia (IDA & IBRD),1982,NULL,3.45913995379725
South Asia (IDA & IBRD),1985,NULL,8.74093102204055
South Asia (IDA & IBRD),1992,NULL,6.20289199816797
South Asia (IDA & IBRD),1995,NULL,10.9929862416103
South Asia (IDA & IBRD),1998,NULL,1.40045690522669
Peru,1967,NULL,NULL
Peru,1970,NULL,NULL
Peru,1973,NULL,NULL
Peru,1976,NULL,NULL
Peru,1983,NULL,-7.09459668804498
Peru,1986,NULL,44.7548136594702
Peru,1989,NULL,45.7281214245262
Peru,1996,-0.3988855481,3.63818826921302
Peru,1999,NULL,-9.57477780894591
Peru,2002,-0.3064047396,5.28039172851388
Peru,2005,-0.3673710525,13.9165544493012
Peru,2012,-0.4040696323,12.1612010640717
Peru,2015,-0.6033874154,-5.47013387167055
Peru,2018,-0.5977046490,5.49222158250255
Peru,2021,-0.6532259583,10.7801180343446
Philippines,1961,NULL,8.71885729475041
Philippines,1964,NULL,8.15133074324133
Philippines,1967,NULL,7.4538081230529
Philippines,1970,NULL,-21.0272424750162
Philippines,1977,NULL,14.9736680429858
Philippines,1980,NULL,18.0336106812504
Philippines,1983,NULL,-10.5360123957197
Philippines,1990,NULL,4.11123333707357
Philippines,1993,NULL,2.67153033800866
South Asia,1982,NULL,3.45913995379725
Philippines,1996,-0.3588718474,11.8185715834217
Philippines,1999,NULL,14.9649418204344
South Asia,1985,NULL,8.74093102204055
Philippines,2006,-0.8894268274,18.8353737076549
South Asia,1992,NULL,6.20289199816797
South Asia,1995,NULL,10.9929862416103
Philippines,2009,-0.7867392302,-3.1107338811547
South Asia,1998,NULL,1.40045690522669
Philippines,2012,-0.5738954544,11.828276889403
South Asia,2001,NULL,2.41302361085478
Philippines,2015,-0.4805957675,3.01270763667654
South Asia,2008,NULL,1.53966858519353
Philippines,2022,-0.5409484506,2.58749111967879
South Asia (IDA & IBRD),2005,NULL,14.251999694574
Poland,1962,NULL,NULL
South Asia (IDA & IBRD),2008,NULL,1.53966858519353
Poland,1965,NULL,NULL
South Asia (IDA & IBRD),2011,NULL,10.1681151041857
Poland,1972,NULL,NULL
South Asia (IDA & IBRD),2014,NULL,9.4167294219729
Poland,1975,NULL,NULL
South Asia (IDA & IBRD),2021,NULL,16.4165903377766
Poland,1978,NULL,NULL
South Sudan,1967,NULL,NULL
Poland,1981,NULL,NULL
South Sudan,1970,NULL,NULL
Poland,1988,NULL,NULL
South Sudan,1973,NULL,NULL
Poland,1991,NULL,29.5905617193208
South Sudan,1980,NULL,NULL
Poland,1994,NULL,15.3685877998481
South Sudan,1983,NULL,NULL
Poland,2001,NULL,10.8494961043626
South Asia,2011,NULL,10.1681151041857
Poland,2004,0.1060358286,17.1137250524738
South Asia,2014,NULL,9.4167294219729
Poland,2007,0.2838139832,24.4885530529075
South Asia,2017,NULL,14.0509672316197
Poland,2010,0.5137367249,8.17886272282148
South Asia,2021,NULL,16.4165903377766
Poland,2017,0.6988021731,11.6199576255205
South Asia (IDA & IBRD),1962,NULL,6.73481539210974
Poland,2020,0.6187772751,0.567776318999693
South Sudan,1986,NULL,NULL
South Asia (IDA & IBRD),1965,NULL,7.39673288542992
Poland,2023,NULL,NULL
South Asia (IDA & IBRD),1972,NULL,0.530981038740981
South Sudan,1989,NULL,NULL
South Asia (IDA & IBRD),1975,NULL,7.03742722620065
Portugal,1966,NULL,9.55577937485384
South Sudan,1996,NULL,NULL
Portugal,1969,NULL,9.67482091416667
South Asia (IDA & IBRD),1978,NULL,13.7855690791197
South Sudan,1999,NULL,NULL
South Asia (IDA & IBRD),1981,NULL,6.00863516597381
South Sudan,2002,NULL,NULL
Portugal,1972,NULL,22.1430207317163
South Sudan,2005,NULL,NULL
South Asia (IDA & IBRD),1988,NULL,7.45330487623427
Portugal,1975,NULL,10.4795337886734
South Asia (IDA & IBRD),1991,NULL,-11.0329749427149
South Sudan,2012,-1.2958192825,-19.962269332588
Portugal,1982,NULL,-4.53297877757038
South Asia (IDA & IBRD),1994,NULL,13.4411787831287
Portugal,1985,NULL,7.52573951385398
South Sudan,2015,-1.7243546247,-14.0694888064685
Portugal,1988,NULL,16.944431929177
South Asia (IDA & IBRD),2001,NULL,2.41302361085478
South Sudan,2018,-1.7428625822,NULL
Portugal,1991,NULL,13.3645226695263
South Asia (IDA & IBRD),2004,NULL,16.0080440362943
Portugal,1998,1.2527041435,5.92206308418821
South Sudan,2021,-1.8368161917,NULL
Portugal,2001,NULL,2.52848201219864
Portugal,2004,1.1256669760,14.6199280983241
Spain,1962,NULL,16.6560264466647
Portugal,2011,1.0812516212,2.94187871354983
Spain,1965,NULL,15.9910971224834
Portugal,2014,0.9096820354,1.53161704277422
Spain,1972,NULL,26.8407409301287
Portugal,2017,0.8214421868,7.23344528706942
Spain,1975,NULL,17.9935470548585
South Asia (IDA & IBRD),2007,NULL,25.8257499863097
South Asia (IDA & IBRD),2010,NULL,22.2959620667097
Spain,1978,NULL,21.2537260814102
South Asia (IDA & IBRD),2017,NULL,14.0509672316197
Spain,1981,NULL,-12.8707909975668
South Asia (IDA & IBRD),2020,NULL,-4.60041208201597
Spain,1988,NULL,18.0118767421766
Spain,1991,NULL,7.56815381310991
South Asia (IDA & IBRD),2023,NULL,NULL
Portugal,2020,0.7211214304,-4.56485854136629
Post-demographic dividend,1965,NULL,8.64770943157227
South Sudan,1961,NULL,NULL
Post-demographic dividend,1968,NULL,8.46772360825094
South Sudan,1964,NULL,NULL
Post-demographic dividend,1971,NULL,10.8778221532125
South Sudan,1971,NULL,NULL
South Sudan,1974,NULL,NULL
South Sudan,1977,NULL,NULL
South Sudan,1984,NULL,NULL
Spain,1994,NULL,1.04499259456278
South Sudan,1987,NULL,NULL
Spain,2001,NULL,4.92454793380283
South Sudan,1990,NULL,NULL
Spain,2004,1.3371890783,17.8033760128927
South Sudan,1993,NULL,NULL
South Sudan,2000,NULL,NULL
Spain,2007,1.0790324211,16.9472990088166
South Sudan,2003,NULL,NULL
South Sudan,2006,NULL,NULL
Spain,2010,1.1600370407,-4.65074586729015
Spain,2017,0.5102778673,6.4602171989819
Spain,2020,0.7111802697,-8.33318449328612
Spain,2023,NULL,NULL
South Sudan,2009,NULL,-16.1452636645393
Sri Lanka,1962,NULL,-0.704221357856965
South Sudan,2016,-1.7590678930,NULL
South Sudan,2019,-1.7998859882,NULL
Post-demographic dividend,1974,NULL,11.678457540876
South Sudan,2022,-1.8557552099,NULL
Post-demographic dividend,1981,NULL,1.15497778017315
Spain,1963,NULL,18.1947574849156
Post-demographic dividend,1984,NULL,4.4910262093913
Spain,1966,NULL,16.0120740954169
Post-demographic dividend,1987,NULL,15.9465202446242
Spain,1969,NULL,14.497492341687
Sri Lanka,1965,NULL,29.6676587762115
Sri Lanka,1968,NULL,-3.12565438178518
Spain,1976,NULL,3.24989811482085
Sri Lanka,1971,NULL,3.17174303401293
Spain,1979,NULL,33.6253894140587
Sri Lanka,1975,NULL,6.06256662141447
Spain,1982,NULL,-3.35841167335614
Sri Lanka,1978,NULL,-33.4102256680356
Spain,1985,NULL,5.04962335524938
Post-demographic dividend,1990,NULL,12.196358845614
Spain,1992,NULL,9.31270940359313
Post-demographic dividend,1997,NULL,-1.96560882353703
Spain,1995,NULL,15.8409848335733
Post-demographic dividend,2000,NULL,1.74721554975847
Spain,1998,1.3559955359,4.93792388046689
Post-demographic dividend,2003,NULL,12.1093086670719
Spain,2005,1.3276158571,7.91915032004608
Post-demographic dividend,2010,NULL,4.30066928930095
Sri Lanka,1981,NULL,9.72072768842591
Sri Lanka,1984,NULL,16.9422626122483
Post-demographic dividend,2013,NULL,0.990589491450668
Post-demographic dividend,2016,NULL,2.24921148468186
Sri Lanka,1991,NULL,12.0486198333985
Sri Lanka,1994,NULL,13.3375302225048
Post-demographic dividend,2019,NULL,0.987800249408095
Pre-demographic dividend,1965,NULL,8.10439310010027
Pre-demographic dividend,1968,NULL,3.91328946816982
Sri Lanka,1997,NULL,8.59258871751494
Pre-demographic dividend,1971,NULL,-5.04942223081182
Spain,2008,1.1787719727,10.7096753999534
Spain,2011,1.1632124186,4.12080379176623
Sri Lanka,2000,-0.1992287785,4.30807443308863
Spain,2014,0.6895616651,1.19808540713235
Sri Lanka,2007,-0.1461135894,14.3934419509958
Spain,2021,0.7155031562,13.1068839808728
Sri Lanka,1966,NULL,3.1296370548352
Sri Lanka,2010,-0.4196829200,39.390125134444
Sri Lanka,1969,NULL,9.11550938236072
Sri Lanka,1972,NULL,7.79247187932464
Sri Lanka,2013,-0.2208295614,9.30251407230688
Sri Lanka,1979,NULL,23.1022735074485
Sri Lanka,2016,-0.3356647789,3.37244133967428
Sri Lanka,1982,NULL,7.99214256363355
Sri Lanka,2023,NULL,NULL
St. Kitts and Nevis,1962,NULL,0.467288222298876
St. Kitts and Nevis,1965,NULL,1.32148654584202
St. Kitts and Nevis,1968,NULL,-12.7959308908947
Sri Lanka,1985,NULL,-1.0757678422171
St. Kitts and Nevis,1971,NULL,20.3972147239264
Sri Lanka,1988,NULL,4.43275773980263
Sri Lanka,1995,NULL,11.1976232050884
St. Kitts and Nevis,1978,NULL,11.0953864564367
St. Kitts and Nevis,1981,NULL,18.1562475642446
Sri Lanka,1998,-0.0833647624,4.65851419953201
St. Kitts and Nevis,1984,NULL,13.5018789035237
St. Kitts and Nevis,1987,NULL,13.0565374572224
St. Kitts and Nevis,1994,NULL,11.9063700315965
St. Kitts and Nevis,1997,NULL,12.1867167559558
Sri Lanka,2001,NULL,-3.55806263846119
St. Kitts and Nevis,2000,NULL,3.71383560458989
Sri Lanka,2004,-0.1673879027,9.43111271927712
Sri Lanka,2011,-0.3993625939,15.5486348369027
St. Kitts and Nevis,2007,1.1469670534,6.96296874529806
St. Kitts and Nevis,2010,1.3017727137,0.574143679910518
Sri Lanka,2014,-0.3451426923,7.17910608932298
Sri Lanka,2017,-0.4894611537,7.23075793254215
St. Kitts and Nevis,2013,1.2535485029,5.99902175661063
St. Kitts and Nevis,2016,0.4588066936,5.25818987222415
Pre-demographic dividend,1974,NULL,44.551772053354
St. Kitts and Nevis,2023,NULL,NULL
Pre-demographic dividend,1981,NULL,43.1763767772127
St. Lucia,1963,NULL,NULL
Pre-demographic dividend,1984,NULL,-7.35917573163051
St. Lucia,1966,NULL,NULL
Pre-demographic dividend,1987,NULL,9.28487312956293
St. Lucia,1969,NULL,NULL
Pre-demographic dividend,1994,NULL,4.17801735355679
Pre-demographic dividend,1997,NULL,9.94461278461041
St. Lucia,1972,NULL,NULL
Pre-demographic dividend,2000,NULL,15.725393390626
St. Lucia,1979,NULL,NULL
Pre-demographic dividend,2003,NULL,8.71300624514394
St. Lucia,1982,NULL,-5.71429018122441
Pre-demographic dividend,2010,NULL,17.7225903571878
St. Lucia,1985,NULL,13.1075095276993
Sri Lanka,2020,-0.3304543197,-5.13898012587053
St. Kitts and Nevis,1961,NULL,0.943393174991162
St. Lucia,1992,NULL,9.83705491223387
St. Kitts and Nevis,1964,NULL,4.54545560803101
St. Lucia,1995,NULL,6.90192097650386
St. Lucia,1998,NULL,8.86948383069317
St. Kitts and Nevis,1967,NULL,15.7111600338322
St. Kitts and Nevis,1974,NULL,30.2481094203187
St. Lucia,2001,NULL,-4.28911842420671
Pre-demographic dividend,2013,NULL,9.31141687024627
Pre-demographic dividend,2016,NULL,-8.6417626116925
St. Lucia,2008,1.3077244759,7.60744626896185
St. Lucia,2011,1.2954733372,5.80046824430146
Pre-demographic dividend,2019,NULL,5.41289857568146
Puerto Rico,1962,NULL,12.2942450306065
St. Lucia,2014,0.4892434478,5.36474115156518
Puerto Rico,1965,NULL,12.0988055392004
St. Lucia,2017,0.5845698118,7.03590665504772
St. Kitts and Nevis,1977,NULL,47.849828689255
St. Kitts and Nevis,1980,NULL,16.3466944841278
St. Martin (French part),1961,NULL,NULL
St. Martin (French part),1964,NULL,NULL
St. Kitts and Nevis,1983,NULL,0.990265027325962
St. Martin (French part),1971,NULL,NULL
St. Kitts and Nevis,1990,NULL,12.851102859137
St. Kitts and Nevis,1993,NULL,8.92821354386755
St. Martin (French part),1974,NULL,NULL
Puerto Rico,1968,NULL,11.5775526683401
Puerto Rico,1975,NULL,6.68202373516552
St. Martin (French part),1977,NULL,NULL
St. Martin (French part),1984,NULL,NULL
Puerto Rico,1978,NULL,12.6537449115901
Puerto Rico,1981,NULL,10.5263859760924
St. Martin (French part),1987,NULL,NULL
Puerto Rico,1984,NULL,10.9164943858584
St. Martin (French part),1990,NULL,NULL
St. Kitts and Nevis,1996,NULL,6.52638945769124
St. Kitts and Nevis,2003,NULL,-2.32967097583903
St. Kitts and Nevis,2006,1.1196162701,17.7650607750263
St. Martin (French part),1993,NULL,NULL
St. Kitts and Nevis,2009,1.3177649975,-0.439536854395784
St. Kitts and Nevis,2012,1.2605308294,-1.28109062291817
St. Martin (French part),2000,NULL,NULL
St. Kitts and Nevis,2019,0.3458759487,2.87248141114833
St. Martin (French part),2003,NULL,NULL
St. Kitts and Nevis,2022,0.3897884786,12.4676447237298
St. Martin (French part),2006,NULL,NULL
St. Lucia,1962,NULL,NULL
St. Lucia,1965,NULL,NULL
St. Martin (French part),2009,NULL,NULL
St. Lucia,1968,NULL,NULL
St. Martin (French part),2016,NULL,NULL
St. Martin (French part),2019,NULL,NULL
St. Lucia,1975,NULL,NULL
St. Lucia,1978,NULL,NULL
St. Martin (French part),2022,NULL,NULL
St. Lucia,1981,NULL,14.130438457467
St. Lucia,1988,NULL,14.3984238049555
St. Vincent and the Grenadines,1966,NULL,6.56370513259735
St. Vincent and the Grenadines,1969,NULL,8.46905537459283
St. Lucia,1991,NULL,5.87858972675848
St. Vincent and the Grenadines,1972,NULL,37.5718696691519
St. Lucia,1994,NULL,4.21849771280639
St. Vincent and the Grenadines,1979,NULL,16.8487573591368
St. Vincent and the Grenadines,1982,NULL,11.4340876450152
St. Vincent and the Grenadines,1985,NULL,7.86278143234402
St. Lucia,1997,NULL,2.15962679743435
St. Vincent and the Grenadines,1988,NULL,14.3216700884562
St. Lucia,2004,0.2763661742,8.02700709692051
St. Vincent and the Grenadines,1995,NULL,9.18001699741081
St. Lucia,2007,1.1724054813,5.34326045763217
St. Lucia,2010,1.2867397070,5.77073561001271
St. Vincent and the Grenadines,1998,NULL,7.4325366329083
St. Vincent and the Grenadines,2001,NULL,7.97443326313882
St. Vincent and the Grenadines,2004,0.2763661742,8.01610902949194
St. Vincent and the Grenadines,2011,1.0855225325,-0.92324792098213
St. Lucia,2013,1.0799069405,3.88027546062609
St. Vincent and the Grenadines,2014,0.6908333898,0.800061457573813
St. Vincent and the Grenadines,2017,0.7087708712,3.65138666694961
St. Vincent and the Grenadines,2020,0.7977109551,-4.57367995694388
St. Lucia,2020,0.5393567085,-23.6899663077793
St. Lucia,2023,NULL,NULL
Sub-Saharan Africa,1961,NULL,5.68335824225107
Sub-Saharan Africa,1964,NULL,9.2011034485065
St. Martin (French part),1962,NULL,NULL
Puerto Rico,1991,NULL,5.49966138716162
St. Martin (French part),1965,NULL,NULL
Puerto Rico,1994,NULL,7.49726738856642
St. Martin (French part),1968,NULL,NULL
St. Martin (French part),1972,NULL,NULL
Puerto Rico,1997,NULL,6.27735208509116
St. Martin (French part),1975,NULL,NULL
St. Martin (French part),1978,NULL,NULL
St. Martin (French part),1981,NULL,NULL
Sub-Saharan Africa,1967,NULL,2.26069443281743
Sub-Saharan Africa,1970,NULL,19.7726205287096
St. Martin (French part),1988,NULL,NULL
Sub-Saharan Africa,1977,NULL,8.28319891046433
St. Martin (French part),1991,NULL,NULL
Sub-Saharan Africa,1980,NULL,29.625394786722
St. Martin (French part),1994,NULL,NULL
Sub-Saharan Africa,1983,NULL,-11.6912589187899
St. Martin (French part),1997,NULL,NULL
Sub-Saharan Africa,1990,NULL,17.5448291415299
St. Martin (French part),2004,NULL,NULL
Sub-Saharan Africa,1993,NULL,1.00204514724834
St. Martin (French part),2007,NULL,NULL
Sub-Saharan Africa,1996,NULL,11.4225250037035
St. Martin (French part),2010,NULL,NULL
Sub-Saharan Africa,1999,NULL,-28.9538440970193
St. Martin (French part),2013,NULL,NULL
Sub-Saharan Africa,2006,NULL,18.2438060697786
